CacheSize,BlockSize,Associativity,WritePolicy,WriteMissPolicy,EvictPolicy,TotalReads,ReadMisses,TotalWrites,WriteMisses,TotalLatency
16384,256,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,218,65042,2299,14890054
16384,256,32,--WriteBack,--WriteAllocate,--LRU,112576,118,65042,124,611834
16384,256,32,--WriteBack,--NoWriteAllocate,--LRU,112576,209,65042,2298,1101774
16384,256,32,--WriteThrough,--WriteAllocate,--LRU,112576,118,65042,124,14895334
16384,256,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,209,65042,2298,14888074
16384,512,1,--WriteBack,--WriteAllocate,--LRU,112576,2824,65042,430,1415054
16384,512,1,--WriteBack,--NoWriteAllocate,--LRU,112576,2660,65042,2523,1761994
16384,512,1,--WriteThrough,--WriteAllocate,--LRU,112576,2824,65042,430,15557974
16384,512,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,2660,65042,2523,15427294
16384,512,2,--WriteBack,--WriteAllocate,--LRU,112576,668,65042,93,763194
16384,512,2,--WriteBack,--NoWriteAllocate,--LRU,112576,710,65042,2064,1197034
16384,512,2,--WriteThrough,--WriteAllocate,--LRU,112576,668,65042,93,15009514
16384,512,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,710,65042,2064,14998294
16384,512,4,--WriteBack,--WriteAllocate,--LRU,112576,142,65042,68,598634
16384,512,4,--WriteBack,--NoWriteAllocate,--LRU,112576,190,65042,1977,1024994
16384,512,4,--WriteThrough,--WriteAllocate,--LRU,112576,142,65042,68,14888294
16384,512,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,190,65042,1977,14883894
16384,512,8,--WriteBack,--WriteAllocate,--LRU,112576,118,65042,69,593574
16384,512,8,--WriteBack,--NoWriteAllocate,--LRU,112576,164,65042,1979,1019054
16384,512,8,--WriteThrough,--WriteAllocate,--LRU,112576,118,65042,69,14883234
16384,512,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,164,65042,1979,14878174
16384,512,16,--WriteBack,--WriteAllocate,--LRU,112576,114,65042,70,593134
16384,512,16,--WriteBack,--NoWriteAllocate,--LRU,112576,160,65042,1974,1016854
16384,512,16,--WriteThrough,--WriteAllocate,--LRU,112576,114,65042,70,14882574
16384,512,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,160,65042,1974,14877294
16384,512,32,--WriteBack,--WriteAllocate,--LRU,112576,110,65042,69,591374
16384,512,32,--WriteBack,--NoWriteAllocate,--LRU,112576,155,65042,1974,1015314
16384,512,32,--WriteThrough,--WriteAllocate,--LRU,112576,110,65042,69,14881474
16384,512,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,155,65042,1974,14876194
32768,16,1,--WriteBack,--WriteAllocate,--LRU,112576,797,65042,1755,1234874
32768,16,1,--WriteBack,--NoWriteAllocate,--LRU,112576,1742,65042,4553,1976494
32768,16,1,--WriteThrough,--WriteAllocate,--LRU,112576,797,65042,1755,15403534
32768,16,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,1742,65042,4553,15225334
32768,16,2,--WriteBack,--WriteAllocate,--LRU,112576,395,65042,1658,1041714
32768,16,2,--WriteBack,--NoWriteAllocate,--LRU,112576,1351,65042,4707,1876834
32768,16,2,--WriteThrough,--WriteAllocate,--LRU,112576,395,65042,1658,15293754
32768,16,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,1351,65042,4707,15139314
32768,16,4,--WriteBack,--WriteAllocate,--LRU,112576,389,65042,1658,1013114
32768,16,4,--WriteBack,--NoWriteAllocate,--LRU,112576,1350,65042,4707,1868254
32768,16,4,--WriteThrough,--WriteAllocate,--LRU,112576,389,65042,1658,15292434
32768,16,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,1350,65042,4707,15139094
32768,16,8,--WriteBack,--WriteAllocate,--LRU,112576,388,65042,1657,997054
32768,16,8,--WriteBack,--NoWriteAllocate,--LRU,112576,1349,65042,4321,1780254
32768,16,8,--WriteThrough,--WriteAllocate,--LRU,112576,388,65042,1657,15291994
32768,16,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,1349,65042,4321,15138874
32768,16,16,--WriteBack,--WriteAllocate,--LRU,112576,387,65042,1657,992874
32768,16,16,--WriteBack,--NoWriteAllocate,--LRU,112576,1349,65042,4321,1780254
32768,16,16,--WriteThrough,--WriteAllocate,--LRU,112576,387,65042,1657,15291774
32768,16,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,1349,65042,4321,15138874
32768,16,32,--WriteBack,--WriteAllocate,--LRU,112576,387,65042,1657,989574
32768,16,32,--WriteBack,--NoWriteAllocate,--LRU,112576,1349,65042,4321,1780254
32768,16,32,--WriteThrough,--WriteAllocate,--LRU,112576,387,65042,1657,15291774
32768,16,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,1349,65042,4321,15138874
32768,32,1,--WriteBack,--WriteAllocate,--LRU,112576,623,65042,919,966254
32768,32,1,--WriteBack,--NoWriteAllocate,--LRU,112576,1143,65042,3690,1644514
32768,32,1,--WriteThrough,--WriteAllocate,--LRU,112576,623,65042,919,15181334
32768,32,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,1143,65042,3690,15093554
32768,32,2,--WriteBack,--WriteAllocate,--LRU,112576,261,65042,851,811154
32768,32,2,--WriteBack,--NoWriteAllocate,--LRU,112576,781,65042,3527,1488094
32768,32,2,--WriteThrough,--WriteAllocate,--LRU,112576,261,65042,851,15086734
32768,32,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,781,65042,3527,15013914
32768,32,4,--WriteBack,--WriteAllocate,--LRU,112576,255,65042,851,796634
32768,32,4,--WriteBack,--NoWriteAllocate,--LRU,112576,780,65042,3527,1482814
32768,32,4,--WriteThrough,--WriteAllocate,--LRU,112576,255,65042,851,15085414
32768,32,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,780,65042,3527,15013694
32768,32,8,--WriteBack,--WriteAllocate,--LRU,112576,257,65042,851,790034
32768,32,8,--WriteBack,--NoWriteAllocate,--LRU,112576,778,65042,3523,1479294
32768,32,8,--WriteThrough,--WriteAllocate,--LRU,112576,257,65042,851,15085854
32768,32,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,778,65042,3523,15013254
32768,32,16,--WriteBack,--WriteAllocate,--LRU,112576,255,65042,850,786734
32768,32,16,--WriteBack,--NoWriteAllocate,--LRU,112576,778,65042,3523,1479074
32768,32,16,--WriteThrough,--WriteAllocate,--LRU,112576,255,65042,850,15085194
32768,32,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,778,65042,3523,15013254
32768,32,32,--WriteBack,--WriteAllocate,--LRU,112576,255,65042,850,785414
32768,32,32,--WriteBack,--NoWriteAllocate,--LRU,112576,778,65042,3523,1479074
32768,32,32,--WriteThrough,--WriteAllocate,--LRU,112576,255,65042,850,15085194
32768,32,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,778,65042,3523,15013254
32768,64,1,--WriteBack,--WriteAllocate,--LRU,112576,547,65042,500,831834
32768,64,1,--WriteBack,--NoWriteAllocate,--LRU,112576,842,65042,3109,1440134
32768,64,1,--WriteThrough,--WriteAllocate,--LRU,112576,547,65042,500,15072434
32768,64,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,842,65042,3109,15027334
32768,64,2,--WriteBack,--WriteAllocate,--LRU,112576,176,65042,437,689054
32768,64,2,--WriteBack,--NoWriteAllocate,--LRU,112576,472,65042,2931,1288114
32768,64,2,--WriteThrough,--WriteAllocate,--LRU,112576,176,65042,437,14976954
32768,64,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,472,65042,2931,14945934
32768,64,4,--WriteBack,--WriteAllocate,--LRU,112576,170,65042,437,681574
32768,64,4,--WriteBack,--NoWriteAllocate,--LRU,112576,472,65042,2931,1285034
32768,64,4,--WriteThrough,--WriteAllocate,--LRU,112576,170,65042,437,14975634
32768,64,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,472,65042,2931,14945934
32768,64,8,--WriteBack,--WriteAllocate,--LRU,112576,170,65042,437,678494
32768,64,8,--WriteBack,--NoWriteAllocate,--LRU,112576,471,65042,2931,1282614
32768,64,8,--WriteThrough,--WriteAllocate,--LRU,112576,170,65042,437,14975634
32768,64,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,471,65042,2931,14945714
32768,64,16,--WriteBack,--WriteAllocate,--LRU,112576,170,65042,436,677394
32768,64,16,--WriteBack,--NoWriteAllocate,--LRU,112576,469,65042,2925,1279534
32768,64,16,--WriteThrough,--WriteAllocate,--LRU,112576,170,65042,436,14975414
32768,64,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,469,65042,2925,14945274
32768,64,32,--WriteBack,--WriteAllocate,--LRU,112576,168,65042,436,677174
32768,64,32,--WriteBack,--NoWriteAllocate,--LRU,112576,469,65042,2925,1279534
32768,64,32,--WriteThrough,--WriteAllocate,--LRU,112576,168,65042,436,14974974
32768,64,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,469,65042,2925,14945274
32768,128,1,--WriteBack,--WriteAllocate,--LRU,112576,628,65042,296,795974
32768,128,1,--WriteBack,--NoWriteAllocate,--LRU,112576,776,65042,2775,1350814
32768,128,1,--WriteThrough,--WriteAllocate,--LRU,112576,628,65042,296,15045374
32768,128,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,776,65042,2775,15012814
32768,128,2,--WriteBack,--WriteAllocate,--LRU,112576,119,65042,222,621514
32768,128,2,--WriteBack,--NoWriteAllocate,--LRU,112576,283,65042,2549,1162054
32768,128,2,--WriteThrough,--WriteAllocate,--LRU,112576,119,65042,222,14917114
32768,128,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,283,65042,2549,14904354
32768,128,4,--WriteBack,--WriteAllocate,--LRU,112576,118,65042,222,618654
32768,128,4,--WriteBack,--NoWriteAllocate,--LRU,112576,282,65042,2549,1159854
32768,128,4,--WriteThrough,--WriteAllocate,--LRU,112576,118,65042,222,14916894
32768,128,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,282,65042,2549,14904134
32768,128,8,--WriteBack,--WriteAllocate,--LRU,112576,115,65042,222,616894
32768,128,8,--WriteBack,--NoWriteAllocate,--LRU,112576,282,65042,2549,1157654
32768,128,8,--WriteThrough,--WriteAllocate,--LRU,112576,115,65042,222,14916234
32768,128,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,282,65042,2549,14904134
32768,128,16,--WriteBack,--WriteAllocate,--LRU,112576,115,65042,222,617114
32768,128,16,--WriteBack,--NoWriteAllocate,--LRU,112576,281,65042,2549,1156334
32768,128,16,--WriteThrough,--WriteAllocate,--LRU,112576,115,65042,222,14916234
32768,128,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,281,65042,2549,14903914
32768,128,32,--WriteBack,--WriteAllocate,--LRU,112576,115,65042,222,616674
32768,128,32,--WriteBack,--NoWriteAllocate,--LRU,112576,280,65042,2549,1156114
32768,128,32,--WriteThrough,--WriteAllocate,--LRU,112576,115,65042,222,14916234
32768,128,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,280,65042,2549,14903694
32768,256,1,--WriteBack,--WriteAllocate,--LRU,112576,830,65042,233,843494
32768,256,1,--WriteBack,--NoWriteAllocate,--LRU,112576,886,65042,2573,1340694
32768,256,1,--WriteThrough,--WriteAllocate,--LRU,112576,830,65042,233,15075954
32768,256,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,886,65042,2573,15037014
32768,256,2,--WriteBack,--WriteAllocate,--LRU,112576,89,65042,118,588074
32768,256,2,--WriteBack,--NoWriteAllocate,--LRU,112576,183,65042,2292,1082854
32768,256,2,--WriteThrough,--WriteAllocate,--LRU,112576,89,65042,118,14887634
32768,256,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,183,65042,2292,14882354
32768,256,4,--WriteBack,--WriteAllocate,--LRU,112576,88,65042,118,587414
32768,256,4,--WriteBack,--NoWriteAllocate,--LRU,112576,179,65042,2292,1080874
32768,256,4,--WriteThrough,--WriteAllocate,--LRU,112576,88,65042,118,14887414
32768,256,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,179,65042,2292,14881474
32768,256,8,--WriteBack,--WriteAllocate,--LRU,112576,86,65042,118,586754
32768,256,8,--WriteBack,--NoWriteAllocate,--LRU,112576,181,65042,2292,1080874
32768,256,8,--WriteThrough,--WriteAllocate,--LRU,112576,86,65042,118,14886974
32768,256,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,181,65042,2292,14881914
32768,256,16,--WriteBack,--WriteAllocate,--LRU,112576,86,65042,118,586974
32768,256,16,--WriteBack,--NoWriteAllocate,--LRU,112576,179,65042,2292,1079774
32768,256,16,--WriteThrough,--WriteAllocate,--LRU,112576,86,65042,118,14886974
32768,256,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,179,65042,2292,14881474
32768,256,32,--WriteBack,--WriteAllocate,--LRU,112576,83,65042,118,585654
32768,256,32,--WriteBack,--NoWriteAllocate,--LRU,112576,179,65042,2292,1079774
32768,256,32,--WriteThrough,--WriteAllocate,--LRU,112576,83,65042,118,14886314
32768,256,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,179,65042,2292,14881474
32768,512,1,--WriteBack,--WriteAllocate,--LRU,112576,1108,65042,232,929074
32768,512,1,--WriteBack,--NoWriteAllocate,--LRU,112576,1109,65042,2380,1368194
32768,512,1,--WriteThrough,--WriteAllocate,--LRU,112576,1108,65042,232,15136894
32768,512,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,1109,65042,2380,15086074
32768,512,2,--WriteBack,--WriteAllocate,--LRU,112576,189,65042,69,603034
32768,512,2,--WriteBack,--NoWriteAllocate,--LRU,112576,236,65042,1977,1029394
32768,512,2,--WriteThrough,--WriteAllocate,--LRU,112576,189,65042,69,14898854
32768,512,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,236,65042,1977,14894014
32768,512,4,--WriteBack,--WriteAllocate,--LRU,112576,74,65042,64,571354
32768,512,4,--WriteBack,--NoWriteAllocate,--LRU,112576,125,65042,1971,999034
32768,512,4,--WriteThrough,--WriteAllocate,--LRU,112576,74,65042,64,14872454
32768,512,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,125,65042,1971,14869594
32768,512,8,--WriteBack,--WriteAllocate,--LRU,112576,73,65042,63,570914
32768,512,8,--WriteBack,--NoWriteAllocate,--LRU,112576,125,65042,1971,999254
32768,512,8,--WriteThrough,--WriteAllocate,--LRU,112576,73,65042,63,14872014
32768,512,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,125,65042,1971,14869594
32768,512,16,--WriteBack,--WriteAllocate,--LRU,112576,74,65042,63,571134
32768,512,16,--WriteBack,--NoWriteAllocate,--LRU,112576,122,65042,1971,997714
32768,512,16,--WriteThrough,--WriteAllocate,--LRU,112576,74,65042,63,14872234
32768,512,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,122,65042,1971,14868934
32768,512,32,--WriteBack,--WriteAllocate,--LRU,112576,70,65042,64,569814
32768,512,32,--WriteBack,--NoWriteAllocate,--LRU,112576,121,65042,1971,997054
32768,512,32,--WriteThrough,--WriteAllocate,--LRU,112576,70,65042,64,14871574
32768,512,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,121,65042,1971,14868714
65536,16,1,--WriteBack,--WriteAllocate,--LRU,112576,491,65042,1661,1034014
65536,16,1,--WriteBack,--NoWriteAllocate,--LRU,112576,1447,65042,4325,1822494
65536,16,1,--WriteThrough,--WriteAllocate,--LRU,112576,491,65042,1661,15315534
65536,16,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,1447,65042,4325,15160434
65536,16,2,--WriteBack,--WriteAllocate,--LRU,112576,389,65042,1657,985834
65536,16,2,--WriteBack,--NoWriteAllocate,--LRU,112576,1349,65042,4321,1780914
65536,16,2,--WriteThrough,--WriteAllocate,--LRU,112576,389,65042,1657,15292214
65536,16,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,1349,65042,4321,15138874
65536,16,4,--WriteBack,--WriteAllocate,--LRU,112576,387,65042,1657,984074
65536,16,4,--WriteBack,--NoWriteAllocate,--LRU,112576,1349,65042,4321,1780254
65536,16,4,--WriteThrough,--WriteAllocate,--LRU,112576,387,65042,1657,15291774
65536,16,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,1349,65042,4321,15138874
65536,16,8,--WriteBack,--WriteAllocate,--LRU,112576,387,65042,1657,982534
65536,16,8,--WriteBack,--NoWriteAllocate,--LRU,112576,1349,65042,4321,1780254
65536,16,8,--WriteThrough,--WriteAllocate,--LRU,112576,387,65042,1657,15291774
65536,16,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,1349,65042,4321,15138874
65536,16,16,--WriteBack,--WriteAllocate,--LRU,112576,387,65042,1657,982534
65536,16,16,--WriteBack,--NoWriteAllocate,--LRU,112576,1349,65042,4321,1780254
65536,16,16,--WriteThrough,--WriteAllocate,--LRU,112576,387,65042,1657,15291774
65536,16,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,1349,65042,4321,15138874
65536,16,32,--WriteBack,--WriteAllocate,--LRU,112576,387,65042,1657,982534
65536,16,32,--WriteBack,--NoWriteAllocate,--LRU,112576,1349,65042,4321,1780254
65536,16,32,--WriteThrough,--WriteAllocate,--LRU,112576,387,65042,1657,15291774
65536,16,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,1349,65042,4321,15138874
65536,32,1,--WriteBack,--WriteAllocate,--LRU,112576,321,65042,852,808294
65536,32,1,--WriteBack,--NoWriteAllocate,--LRU,112576,840,65042,3523,1506574
65536,32,1,--WriteThrough,--WriteAllocate,--LRU,112576,321,65042,852,15100154
65536,32,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,840,65042,3523,15026894
65536,32,2,--WriteBack,--WriteAllocate,--LRU,112576,255,65042,850,777934
65536,32,2,--WriteBack,--NoWriteAllocate,--LRU,112576,778,65042,3523,1479734
65536,32,2,--WriteThrough,--WriteAllocate,--LRU,112576,255,65042,850,15085194
65536,32,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,778,65042,3523,15013254
65536,32,4,--WriteBack,--WriteAllocate,--LRU,112576,253,65042,850,776614
65536,32,4,--WriteBack,--NoWriteAllocate,--LRU,112576,778,65042,3523,1479074
65536,32,4,--WriteThrough,--WriteAllocate,--LRU,112576,253,65042,850,15084754
65536,32,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,778,65042,3523,15013254
65536,32,8,--WriteBack,--WriteAllocate,--LRU,112576,253,65042,850,775514
65536,32,8,--WriteBack,--NoWriteAllocate,--LRU,112576,778,65042,3523,1479074
65536,32,8,--WriteThrough,--WriteAllocate,--LRU,112576,253,65042,850,15084754
65536,32,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,778,65042,3523,15013254
65536,32,16,--WriteBack,--WriteAllocate,--LRU,112576,253,65042,850,775514
65536,32,16,--WriteBack,--NoWriteAllocate,--LRU,112576,778,65042,3523,1479074
65536,32,16,--WriteThrough,--WriteAllocate,--LRU,112576,253,65042,850,15084754
65536,32,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,778,65042,3523,15013254
65536,32,32,--WriteBack,--WriteAllocate,--LRU,112576,253,65042,850,775514
65536,32,32,--WriteBack,--NoWriteAllocate,--LRU,112576,778,65042,3523,1479074
65536,32,32,--WriteThrough,--WriteAllocate,--LRU,112576,253,65042,850,15084754
65536,32,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,778,65042,3523,15013254
65536,64,1,--WriteBack,--WriteAllocate,--LRU,112576,228,65042,439,691914
65536,64,1,--WriteBack,--NoWriteAllocate,--LRU,112576,526,65042,2928,1302414
65536,64,1,--WriteThrough,--WriteAllocate,--LRU,112576,228,65042,439,14988834
65536,64,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,526,65042,2928,14957814
65536,64,2,--WriteBack,--WriteAllocate,--LRU,112576,169,65042,436,667714
65536,64,2,--WriteBack,--NoWriteAllocate,--LRU,112576,469,65042,2925,1280414
65536,64,2,--WriteThrough,--WriteAllocate,--LRU,112576,169,65042,436,14975194
65536,64,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,469,65042,2925,14945274
65536,64,4,--WriteBack,--WriteAllocate,--LRU,112576,168,65042,436,666834
65536,64,4,--WriteBack,--NoWriteAllocate,--LRU,112576,469,65042,2925,1279534
65536,64,4,--WriteThrough,--WriteAllocate,--LRU,112576,168,65042,436,14974974
65536,64,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,469,65042,2925,14945274
65536,64,8,--WriteBack,--WriteAllocate,--LRU,112576,167,65042,436,665514
65536,64,8,--WriteBack,--NoWriteAllocate,--LRU,112576,469,65042,2925,1279534
65536,64,8,--WriteThrough,--WriteAllocate,--LRU,112576,167,65042,436,14974754
65536,64,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,469,65042,2925,14945274
65536,64,16,--WriteBack,--WriteAllocate,--LRU,112576,167,65042,436,665514
65536,64,16,--WriteBack,--NoWriteAllocate,--LRU,112576,469,65042,2925,1279534
65536,64,16,--WriteThrough,--WriteAllocate,--LRU,112576,167,65042,436,14974754
65536,64,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,469,65042,2925,14945274
65536,64,32,--WriteBack,--WriteAllocate,--LRU,112576,167,65042,436,665514
65536,64,32,--WriteBack,--NoWriteAllocate,--LRU,112576,469,65042,2925,1279534
65536,64,32,--WriteThrough,--WriteAllocate,--LRU,112576,167,65042,436,14974754
65536,64,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,469,65042,2925,14945274
65536,128,1,--WriteBack,--WriteAllocate,--LRU,112576,176,65042,228,632294
65536,128,1,--WriteBack,--NoWriteAllocate,--LRU,112576,339,65042,2562,1178994
65536,128,1,--WriteThrough,--WriteAllocate,--LRU,112576,176,65042,228,14930974
65536,128,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,339,65042,2562,14916674
65536,128,2,--WriteBack,--WriteAllocate,--LRU,112576,113,65042,222,608094
65536,128,2,--WriteBack,--NoWriteAllocate,--LRU,112576,280,65042,2549,1156114
65536,128,2,--WriteThrough,--WriteAllocate,--LRU,112576,113,65042,222,14915794
65536,128,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,280,65042,2549,14903694
65536,128,4,--WriteBack,--WriteAllocate,--LRU,112576,113,65042,222,607654
65536,128,4,--WriteBack,--NoWriteAllocate,--LRU,112576,281,65042,2549,1155454
65536,128,4,--WriteThrough,--WriteAllocate,--LRU,112576,113,65042,222,14915794
65536,128,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,281,65042,2549,14903914
65536,128,8,--WriteBack,--WriteAllocate,--LRU,112576,112,65042,222,606554
65536,128,8,--WriteBack,--NoWriteAllocate,--LRU,112576,280,65042,2549,1155234
65536,128,8,--WriteThrough,--WriteAllocate,--LRU,112576,112,65042,222,14915574
65536,128,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,280,65042,2549,14903694
65536,128,16,--WriteBack,--WriteAllocate,--LRU,112576,112,65042,222,606334
65536,128,16,--WriteBack,--NoWriteAllocate,--LRU,112576,280,65042,2549,1155234
65536,128,16,--WriteThrough,--WriteAllocate,--LRU,112576,112,65042,222,14915574
65536,128,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,280,65042,2549,14903694
65536,128,32,--WriteBack,--WriteAllocate,--LRU,112576,112,65042,222,606334
65536,128,32,--WriteBack,--NoWriteAllocate,--LRU,112576,280,65042,2549,1155234
65536,128,32,--WriteThrough,--WriteAllocate,--LRU,112576,112,65042,222,14915574
65536,128,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,280,65042,2549,14903694
65536,256,1,--WriteBack,--WriteAllocate,--LRU,112576,147,65042,131,605894
65536,256,1,--WriteBack,--NoWriteAllocate,--LRU,112576,241,65042,2306,1101994
65536,256,1,--WriteThrough,--WriteAllocate,--LRU,112576,147,65042,131,14903254
65536,256,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,241,65042,2306,14895114
65536,256,2,--WriteBack,--WriteAllocate,--LRU,112576,82,65042,118,579054
65536,256,2,--WriteBack,--NoWriteAllocate,--LRU,112576,178,65042,2292,1077574
65536,256,2,--WriteThrough,--WriteAllocate,--LRU,112576,82,65042,118,14886094
65536,256,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,178,65042,2292,14881254
65536,256,4,--WriteBack,--WriteAllocate,--LRU,112576,80,65042,118,577734
65536,256,4,--WriteBack,--NoWriteAllocate,--LRU,112576,177,65042,2292,1076254
65536,256,4,--WriteThrough,--WriteAllocate,--LRU,112576,80,65042,118,14885654
65536,256,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,177,65042,2292,14881034
65536,256,8,--WriteBack,--WriteAllocate,--LRU,112576,79,65042,118,576634
65536,256,8,--WriteBack,--NoWriteAllocate,--LRU,112576,176,65042,2292,1075814
65536,256,8,--WriteThrough,--WriteAllocate,--LRU,112576,79,65042,118,14885434
65536,256,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,176,65042,2292,14880814
65536,256,16,--WriteBack,--WriteAllocate,--LRU,112576,78,65042,118,575974
65536,256,16,--WriteBack,--NoWriteAllocate,--LRU,112576,176,65042,2292,1075814
65536,256,16,--WriteThrough,--WriteAllocate,--LRU,112576,78,65042,118,14885214
65536,256,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,176,65042,2292,14880814
65536,256,32,--WriteBack,--WriteAllocate,--LRU,112576,78,65042,118,575974
65536,256,32,--WriteBack,--NoWriteAllocate,--LRU,112576,176,65042,2292,1075814
65536,256,32,--WriteThrough,--WriteAllocate,--LRU,112576,78,65042,118,14885214
65536,256,32,--WriteThrough,--NoWriteAllocate,--LRU,112576,176,65042,2292,14880814
65536,512,1,--WriteBack,--WriteAllocate,--LRU,112576,136,65042,93,597094
65536,512,1,--WriteBack,--NoWriteAllocate,--LRU,112576,191,65042,2000,1024554
65536,512,1,--WriteThrough,--WriteAllocate,--LRU,112576,136,65042,93,14892474
65536,512,1,--WriteThrough,--NoWriteAllocate,--LRU,112576,191,65042,2000,14884114
65536,512,2,--WriteBack,--WriteAllocate,--LRU,112576,66,65042,63,563654
65536,512,2,--WriteBack,--NoWriteAllocate,--LRU,112576,120,65042,1971,994634
65536,512,2,--WriteThrough,--WriteAllocate,--LRU,112576,66,65042,63,14870474
65536,512,2,--WriteThrough,--NoWriteAllocate,--LRU,112576,120,65042,1971,14868494
65536,512,4,--WriteBack,--WriteAllocate,--LRU,112576,62,65042,63,562114
65536,512,4,--WriteBack,--NoWriteAllocate,--LRU,112576,117,65042,1971,993314
65536,512,4,--WriteThrough,--WriteAllocate,--LRU,112576,62,65042,63,14869594
65536,512,4,--WriteThrough,--NoWriteAllocate,--LRU,112576,117,65042,1971,14867834
65536,512,8,--WriteBack,--WriteAllocate,--LRU,112576,61,65042,63,560794
65536,512,8,--WriteBack,--NoWriteAllocate,--LRU,112576,115,65042,1971,991994
65536,512,8,--WriteThrough,--WriteAllocate,--LRU,112576,61,65042,63,14869374
65536,512,8,--WriteThrough,--NoWriteAllocate,--LRU,112576,115,65042,1971,14867394
65536,512,16,--WriteBack,--WriteAllocate,--LRU,112576,59,65042,63,559694
65536,512,16,--WriteBack,--NoWriteAllocate,--LRU,112576,114,65042,1971,991554
65536,512,16,--WriteThrough,--WriteAllocate,--LRU,112576,59,65042,63,14868934
65536,512,16,--WriteThrough,--NoWriteAllocate,--LRU,112576,114,65042,1971,14867174
65536,512,32,--WriteBack,--WriteAllocate,--LRU,112576,59,65042,63,559694
65536,512,32,--WriteBack,--NoWriteAllocate,--LRU,112576,114,65042,1971,991554
65536,512,32,--WriteThrough,--WriteAllocate,--LRU,112576,59,65042,63,14868934
