CacheSize,BlockSize,Associativity,WritePolicy,WriteMissPolicy,EvictPolicy,TotalReads,ReadMisses,TotalWrites,WriteMisses,TotalLatency
4096,128,4,--WriteBack,--WriteAllocate,--LRU,274303,1315,196758,451,1994863
4096,128,4,--WriteBack,--NoWriteAllocate,--LRU,274303,1476,196758,4688,2903683
4096,128,4,--WriteThrough,--WriteAllocate,--LRU,274303,1315,196758,451,45088463
4096,128,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,1476,196758,4688,45024663
4096,128,8,--WriteBack,--WriteAllocate,--LRU,274303,857,196758,411,1838223
4096,128,8,--WriteBack,--NoWriteAllocate,--LRU,274303,1010,196758,4539,2726143
4096,128,8,--WriteThrough,--WriteAllocate,--LRU,274303,857,196758,411,44978903
4096,128,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,1010,196758,4539,44922143
4096,128,16,--WriteBack,--WriteAllocate,--LRU,274303,784,196758,410,1819963
4096,128,16,--WriteBack,--NoWriteAllocate,--LRU,274303,941,196758,4519,2703923
4096,128,16,--WriteThrough,--WriteAllocate,--LRU,274303,784,196758,410,44962623
4096,128,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,941,196758,4519,44906963
4096,128,32,--WriteBack,--WriteAllocate,--LRU,274303,750,196758,397,1802583
4096,128,32,--WriteBack,--NoWriteAllocate,--LRU,274303,900,196758,4527,2692703
4096,128,32,--WriteThrough,--WriteAllocate,--LRU,274303,750,196758,397,44952283
4096,128,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,900,196758,4527,44897943
4096,256,1,--WriteBack,--WriteAllocate,--LRU,274303,6591,196758,1919,4076283
4096,256,1,--WriteBack,--NoWriteAllocate,--LRU,274303,6811,196758,8565,5286063
4096,256,1,--WriteThrough,--WriteAllocate,--LRU,274303,6591,196758,1919,46572143
4096,256,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,6811,196758,8565,46198363
4096,256,2,--WriteBack,--WriteAllocate,--LRU,274303,3599,196758,789,2776303
4096,256,2,--WriteBack,--NoWriteAllocate,--LRU,274303,3875,196758,6412,3975523
4096,256,2,--WriteThrough,--WriteAllocate,--LRU,274303,3599,196758,789,45665303
4096,256,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,3875,196758,6412,45552443
4096,256,4,--WriteBack,--WriteAllocate,--LRU,274303,1838,196758,380,2118503
4096,256,4,--WriteBack,--NoWriteAllocate,--LRU,274303,1976,196758,4664,3042723
4096,256,4,--WriteThrough,--WriteAllocate,--LRU,274303,1838,196758,380,45187903
4096,256,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,1976,196758,4664,45134663
4096,256,8,--WriteBack,--WriteAllocate,--LRU,274303,1200,196758,300,1895423
4096,256,8,--WriteBack,--NoWriteAllocate,--LRU,274303,1286,196758,4203,2733843
4096,256,8,--WriteThrough,--WriteAllocate,--LRU,274303,1200,196758,300,45029943
4096,256,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,1286,196758,4203,44982863
4096,256,16,--WriteBack,--WriteAllocate,--LRU,274303,1115,196758,294,1860663
4096,256,16,--WriteBack,--NoWriteAllocate,--LRU,274303,1229,196758,4127,2692263
4096,256,16,--WriteThrough,--WriteAllocate,--LRU,274303,1115,196758,294,45009923
4096,256,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,1229,196758,4127,44970323
4096,512,1,--WriteBack,--WriteAllocate,--LRU,274303,11344,196758,3118,5923183
4096,512,1,--WriteBack,--NoWriteAllocate,--LRU,274303,11548,196758,10485,7076423
4096,512,1,--WriteThrough,--WriteAllocate,--LRU,274303,11344,196758,3118,47881583
4096,512,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,11548,196758,10485,47240503
4096,512,2,--WriteBack,--WriteAllocate,--LRU,274303,5502,196758,1075,3396263
4096,512,2,--WriteBack,--NoWriteAllocate,--LRU,274303,5780,196758,7044,4602083
4096,512,2,--WriteThrough,--WriteAllocate,--LRU,274303,5502,196758,1075,46146883
4096,512,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,5780,196758,7044,45971543
4096,512,4,--WriteBack,--WriteAllocate,--LRU,274303,3614,196758,652,2714043
4096,512,4,--WriteBack,--NoWriteAllocate,--LRU,274303,3570,196758,4948,3546743
4096,512,4,--WriteThrough,--WriteAllocate,--LRU,274303,3614,196758,652,45638463
4096,512,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,3570,196758,4948,45485343
4096,512,8,--WriteBack,--WriteAllocate,--LRU,274303,2906,196758,553,2494483
4096,512,8,--WriteBack,--NoWriteAllocate,--LRU,274303,3161,196758,4882,3438063
4096,512,8,--WriteThrough,--WriteAllocate,--LRU,274303,2906,196758,553,45460923
4096,512,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,3161,196758,4882,45395363
8192,16,1,--WriteBack,--WriteAllocate,--LRU,274303,2325,196758,2808,3198703
8192,16,1,--WriteBack,--NoWriteAllocate,--LRU,274303,3341,196758,6629,3853423
8192,16,1,--WriteThrough,--WriteAllocate,--LRU,274303,2325,196758,2808,45829203
8192,16,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,3341,196758,6629,45434963
8192,16,2,--WriteBack,--WriteAllocate,--LRU,274303,1653,196758,2444,2862983
8192,16,2,--WriteBack,--NoWriteAllocate,--LRU,274303,2604,196758,6103,3515723
8192,16,2,--WriteThrough,--WriteAllocate,--LRU,274303,1653,196758,2444,45601283
8192,16,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,2604,196758,6103,45272823
8192,16,4,--WriteBack,--WriteAllocate,--LRU,274303,1503,196758,2371,2789503
8192,16,4,--WriteBack,--NoWriteAllocate,--LRU,274303,2339,196758,6034,3415403
8192,16,4,--WriteThrough,--WriteAllocate,--LRU,274303,1503,196758,2371,45552223
8192,16,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,2339,196758,6034,45214523
8192,16,8,--WriteBack,--WriteAllocate,--LRU,274303,1486,196758,2374,2782683
8192,16,8,--WriteBack,--NoWriteAllocate,--LRU,274303,2358,196758,6045,3416503
8192,16,8,--WriteThrough,--WriteAllocate,--LRU,274303,1486,196758,2374,45549143
8192,16,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,2358,196758,6045,45218703
8192,16,16,--WriteBack,--WriteAllocate,--LRU,274303,1462,196758,2373,2771243
8192,16,16,--WriteBack,--NoWriteAllocate,--LRU,274303,2348,196758,6047,3412543
8192,16,16,--WriteThrough,--WriteAllocate,--LRU,274303,1462,196758,2373,45543643
8192,16,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,2348,196758,6047,45216503
8192,16,32,--WriteBack,--WriteAllocate,--LRU,274303,1468,196758,2373,2772783
8192,16,32,--WriteBack,--NoWriteAllocate,--LRU,274303,2340,196758,6046,3409683
8192,16,32,--WriteThrough,--WriteAllocate,--LRU,274303,1468,196758,2373,45544963
8192,16,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,2340,196758,6046,45214743
8192,32,1,--WriteBack,--WriteAllocate,--LRU,274303,1914,196758,1609,2625383
8192,32,1,--WriteBack,--NoWriteAllocate,--LRU,274303,2418,196758,6367,3546083
8192,32,1,--WriteThrough,--WriteAllocate,--LRU,274303,1914,196758,1609,45475003
8192,32,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,2418,196758,6367,45231903
8192,32,2,--WriteBack,--WriteAllocate,--LRU,274303,1199,196758,1270,2283063
8192,32,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1693,196758,5682,3185063
8192,32,2,--WriteThrough,--WriteAllocate,--LRU,274303,1199,196758,1270,45243123
8192,32,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1693,196758,5682,45072403
8192,32,4,--WriteBack,--WriteAllocate,--LRU,274303,992,196758,1213,2183403
8192,32,4,--WriteBack,--NoWriteAllocate,--LRU,274303,1449,196758,5609,3077923
8192,32,4,--WriteThrough,--WriteAllocate,--LRU,274303,992,196758,1213,45185043
8192,32,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,1449,196758,5609,45018723
8192,32,8,--WriteBack,--WriteAllocate,--LRU,274303,915,196758,1209,2157223
8192,32,8,--WriteBack,--NoWriteAllocate,--LRU,274303,1367,196758,5598,3047123
8192,32,8,--WriteThrough,--WriteAllocate,--LRU,274303,915,196758,1209,45167223
8192,32,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,1367,196758,5598,45000683
8192,32,16,--WriteBack,--WriteAllocate,--LRU,274303,912,196758,1206,2151723
8192,32,16,--WriteBack,--NoWriteAllocate,--LRU,274303,1362,196758,5602,3044043
8192,32,16,--WriteThrough,--WriteAllocate,--LRU,274303,912,196758,1206,45165903
8192,32,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,1362,196758,5602,44999583
8192,32,32,--WriteBack,--WriteAllocate,--LRU,274303,919,196758,1207,2153923
8192,32,32,--WriteBack,--NoWriteAllocate,--LRU,274303,1362,196758,5605,3044483
8192,32,32,--WriteThrough,--WriteAllocate,--LRU,274303,919,196758,1207,45167663
8192,32,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,1362,196758,5605,44999583
8192,64,1,--WriteBack,--WriteAllocate,--LRU,274303,1904,196758,1039,2401203
8192,64,1,--WriteBack,--NoWriteAllocate,--LRU,274303,2183,196758,5817,3364143
8192,64,1,--WriteThrough,--WriteAllocate,--LRU,274303,1904,196758,1039,45347403
8192,64,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,2183,196758,5817,45180203
8192,64,2,--WriteBack,--WriteAllocate,--LRU,274303,1012,196758,674,1993763
8192,64,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1275,196758,4985,2911383
8192,64,2,--WriteThrough,--WriteAllocate,--LRU,274303,1012,196758,674,45070863
8192,64,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1275,196758,4985,44980443
8192,64,4,--WriteBack,--WriteAllocate,--LRU,274303,738,196758,634,1881783
8192,64,4,--WriteBack,--NoWriteAllocate,--LRU,274303,985,196758,4908,2794563
8192,64,4,--WriteThrough,--WriteAllocate,--LRU,274303,738,196758,634,45001783
8192,64,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,985,196758,4908,44916643
8192,64,8,--WriteBack,--WriteAllocate,--LRU,274303,610,196758,624,1838443
8192,64,8,--WriteBack,--NoWriteAllocate,--LRU,274303,853,196758,4874,2745283
8192,64,8,--WriteThrough,--WriteAllocate,--LRU,274303,610,196758,624,44971423
8192,64,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,853,196758,4874,44887603
8192,64,16,--WriteBack,--WriteAllocate,--LRU,274303,612,196758,617,1834703
8192,64,16,--WriteBack,--NoWriteAllocate,--LRU,274303,857,196758,4880,2746163
8192,64,16,--WriteThrough,--WriteAllocate,--LRU,274303,612,196758,617,44970323
8192,64,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,857,196758,4880,44888483
8192,64,32,--WriteBack,--WriteAllocate,--LRU,274303,616,196758,619,1837343
8192,64,32,--WriteBack,--NoWriteAllocate,--LRU,274303,864,196758,4868,2745503
8192,64,32,--WriteThrough,--WriteAllocate,--LRU,274303,616,196758,619,44971643
8192,64,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,864,196758,4868,44890023
8192,128,1,--WriteBack,--WriteAllocate,--LRU,274303,2154,196758,803,2367763
8192,128,1,--WriteBack,--NoWriteAllocate,--LRU,274303,2228,196758,5556,3301443
8192,128,1,--WriteThrough,--WriteAllocate,--LRU,274303,2154,196758,803,45350483
8192,128,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,2228,196758,5556,45190103
8192,128,2,--WriteBack,--WriteAllocate,--LRU,274303,928,196758,377,1853843
8192,128,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1054,196758,4471,2734063
8192,128,2,--WriteThrough,--WriteAllocate,--LRU,274303,928,196758,377,44987043
8192,128,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1054,196758,4471,44931823
8192,128,4,--WriteBack,--WriteAllocate,--LRU,274303,637,196758,346,1742083
8192,128,4,--WriteBack,--NoWriteAllocate,--LRU,274303,758,196758,4355,2609323
8192,128,4,--WriteThrough,--WriteAllocate,--LRU,274303,637,196758,346,44916203
8192,128,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,758,196758,4355,44866703
8192,128,8,--WriteBack,--WriteAllocate,--LRU,274303,428,196758,323,1669263
8192,128,8,--WriteBack,--NoWriteAllocate,--LRU,274303,562,196758,4304,2535403
8192,128,8,--WriteThrough,--WriteAllocate,--LRU,274303,428,196758,323,44865163
8192,128,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,562,196758,4304,44823583
8192,128,16,--WriteBack,--WriteAllocate,--LRU,274303,417,196758,322,1664643
8192,128,16,--WriteBack,--NoWriteAllocate,--LRU,274303,547,196758,4307,2530783
8192,128,16,--WriteThrough,--WriteAllocate,--LRU,274303,417,196758,322,44862523
8192,128,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,547,196758,4307,44820283
8192,128,32,--WriteBack,--WriteAllocate,--LRU,274303,414,196758,324,1664203
8192,128,32,--WriteBack,--NoWriteAllocate,--LRU,274303,546,196758,4305,2529683
8192,128,32,--WriteThrough,--WriteAllocate,--LRU,274303,414,196758,324,44862303
8192,128,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,546,196758,4305,44820063
8192,256,1,--WriteBack,--WriteAllocate,--LRU,274303,2981,196758,925,2649583
8192,256,1,--WriteBack,--NoWriteAllocate,--LRU,274303,2970,196758,5613,3526063
8192,256,1,--WriteThrough,--WriteAllocate,--LRU,274303,2981,196758,925,45559263
8192,256,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,2970,196758,5613,45353343
8192,256,2,--WriteBack,--WriteAllocate,--LRU,274303,1056,196758,307,1859343
8192,256,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1139,196758,4198,2688523
8192,256,2,--WriteThrough,--WriteAllocate,--LRU,274303,1056,196758,307,44999803
8192,256,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1139,196758,4198,44950523
8192,256,4,--WriteBack,--WriteAllocate,--LRU,274303,808,196758,231,1744283
8192,256,4,--WriteBack,--NoWriteAllocate,--LRU,274303,896,196758,4027,2571043
8192,256,4,--WriteThrough,--WriteAllocate,--LRU,274303,808,196758,231,44928523
8192,256,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,896,196758,4027,44897063
8192,256,8,--WriteBack,--WriteAllocate,--LRU,274303,341,196758,176,1586323
8192,256,8,--WriteBack,--NoWriteAllocate,--LRU,274303,413,196758,3767,2371723
8192,256,8,--WriteThrough,--WriteAllocate,--LRU,274303,341,196758,176,44813683
8192,256,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,413,196758,3767,44790803
8192,256,16,--WriteBack,--WriteAllocate,--LRU,274303,311,196758,177,1577743
8192,256,16,--WriteBack,--NoWriteAllocate,--LRU,274303,395,196758,3771,2366883
8192,256,16,--WriteThrough,--WriteAllocate,--LRU,274303,311,196758,177,44807303
8192,256,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,395,196758,3771,44786843
8192,256,32,--WriteBack,--WriteAllocate,--LRU,274303,313,196758,176,1577743
8192,256,32,--WriteBack,--NoWriteAllocate,--LRU,274303,393,196758,3771,2365783
8192,256,32,--WriteThrough,--WriteAllocate,--LRU,274303,313,196758,176,44807523
8192,256,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,393,196758,3771,44786403
8192,512,1,--WriteBack,--WriteAllocate,--LRU,274303,5263,196758,1866,3712843
8192,512,1,--WriteBack,--NoWriteAllocate,--LRU,274303,5547,196758,6986,4598783
8192,512,1,--WriteThrough,--WriteAllocate,--LRU,274303,5263,196758,1866,46268323
8192,512,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,5547,196758,6986,45920283
8192,512,2,--WriteBack,--WriteAllocate,--LRU,274303,1711,196758,354,2054703
8192,512,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1748,196758,5374,3104763
8192,512,2,--WriteThrough,--WriteAllocate,--LRU,274303,1711,196758,354,45154243
8192,512,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1748,196758,5374,45084503
8192,512,4,--WriteBack,--WriteAllocate,--LRU,274303,1380,196758,186,1888823
8192,512,4,--WriteBack,--NoWriteAllocate,--LRU,274303,1437,196758,3631,2633083
8192,512,4,--WriteThrough,--WriteAllocate,--LRU,274303,1380,196758,186,45044463
8192,512,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,1437,196758,3631,45016083
8192,512,8,--WriteBack,--WriteAllocate,--LRU,274303,727,196758,119,1676743
8192,512,8,--WriteBack,--NoWriteAllocate,--LRU,274303,757,196758,3401,2390423
8192,512,8,--WriteThrough,--WriteAllocate,--LRU,274303,727,196758,119,44886063
8192,512,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,757,196758,3401,44866483
8192,512,16,--WriteBack,--WriteAllocate,--LRU,274303,524,196758,119,1611183
8192,512,16,--WriteBack,--NoWriteAllocate,--LRU,274303,551,196758,3376,2318043
8192,512,16,--WriteThrough,--WriteAllocate,--LRU,274303,524,196758,119,44841403
8192,512,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,551,196758,3376,44821163
16384,16,1,--WriteBack,--WriteAllocate,--LRU,274303,1367,196758,2544,2749683
16384,16,1,--WriteBack,--NoWriteAllocate,--LRU,274303,2787,196758,5967,3520123
16384,16,1,--WriteThrough,--WriteAllocate,--LRU,274303,1367,196758,2544,45560363
16384,16,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,2787,196758,5967,45313083
16384,16,2,--WriteBack,--WriteAllocate,--LRU,274303,580,196758,2281,2374803
16384,16,2,--WriteBack,--NoWriteAllocate,--LRU,274303,2032,196758,5553,3178243
16384,16,2,--WriteThrough,--WriteAllocate,--LRU,274303,580,196758,2281,45329363
16384,16,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,2032,196758,5553,45146983
16384,16,4,--WriteBack,--WriteAllocate,--LRU,274303,581,196758,2279,2380303
16384,16,4,--WriteBack,--NoWriteAllocate,--LRU,274303,2018,196758,5551,3172963
16384,16,4,--WriteThrough,--WriteAllocate,--LRU,274303,581,196758,2279,45329143
16384,16,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,2018,196758,5551,45143903
16384,16,8,--WriteBack,--WriteAllocate,--LRU,274303,555,196758,2273,2370403
16384,16,8,--WriteBack,--NoWriteAllocate,--LRU,274303,2007,196758,5550,3172083
16384,16,8,--WriteThrough,--WriteAllocate,--LRU,274303,555,196758,2273,45322103
16384,16,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,2007,196758,5550,45141483
16384,16,16,--WriteBack,--WriteAllocate,--LRU,274303,547,196758,2273,2366883
16384,16,16,--WriteBack,--NoWriteAllocate,--LRU,274303,2011,196758,5551,3174943
16384,16,16,--WriteThrough,--WriteAllocate,--LRU,274303,547,196758,2273,45320343
16384,16,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,2011,196758,5551,45142363
16384,16,32,--WriteBack,--WriteAllocate,--LRU,274303,541,196758,2274,2365123
16384,16,32,--WriteBack,--NoWriteAllocate,--LRU,274303,2006,196758,5551,3172743
16384,16,32,--WriteThrough,--WriteAllocate,--LRU,274303,541,196758,2274,45319243
16384,16,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,2006,196758,5551,45141263
16384,32,1,--WriteBack,--WriteAllocate,--LRU,274303,1155,196758,1401,2278223
16384,32,1,--WriteBack,--NoWriteAllocate,--LRU,274303,1887,196758,5828,3247983
16384,32,1,--WriteThrough,--WriteAllocate,--LRU,274303,1155,196758,1401,45262263
16384,32,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,1887,196758,5828,45115083
16384,32,2,--WriteBack,--WriteAllocate,--LRU,274303,403,196758,1168,1942723
16384,32,2,--WriteBack,--NoWriteAllocate,--LRU,274303,1160,196758,5281,2899283
16384,32,2,--WriteThrough,--WriteAllocate,--LRU,274303,403,196758,1168,45045563
16384,32,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,1160,196758,5281,44955143
16384,32,4,--WriteBack,--WriteAllocate,--LRU,274303,411,196758,1165,1948443
16384,32,4,--WriteBack,--NoWriteAllocate,--LRU,274303,1141,196758,5277,2889383
16384,32,4,--WriteThrough,--WriteAllocate,--LRU,274303,411,196758,1165,45046663
16384,32,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,1141,196758,5277,44950963
16384,32,8,--WriteBack,--WriteAllocate,--LRU,274303,395,196758,1162,1943383
16384,32,8,--WriteBack,--NoWriteAllocate,--LRU,274303,1129,196758,5275,2886303
16384,32,8,--WriteThrough,--WriteAllocate,--LRU,274303,395,196758,1162,45042483
16384,32,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,1129,196758,5275,44948323
16384,32,16,--WriteBack,--WriteAllocate,--LRU,274303,387,196758,1161,1939863
16384,32,16,--WriteBack,--NoWriteAllocate,--LRU,274303,1129,196758,5272,2885643
16384,32,16,--WriteThrough,--WriteAllocate,--LRU,274303,387,196758,1161,45040503
16384,32,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,1129,196758,5272,44948323
16384,32,32,--WriteBack,--WriteAllocate,--LRU,274303,379,196758,1161,1937223
16384,32,32,--WriteBack,--NoWriteAllocate,--LRU,274303,1124,196758,5273,2886303
16384,32,32,--WriteThrough,--WriteAllocate,--LRU,274303,379,196758,1161,45038743
16384,32,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,1124,196758,5273,44947223
16384,64,1,--WriteBack,--WriteAllocate,--LRU,274303,1198,196758,840,2094303
16384,64,1,--WriteBack,--NoWriteAllocate,--LRU,274303,1613,196758,5525,3117963
16384,64,1,--WriteThrough,--WriteAllocate,--LRU,274303,1198,196758,840,45148303
16384,64,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,1613,196758,5525,45054803
16384,64,2,--WriteBack,--WriteAllocate,--LRU,274303,368,196758,605,1738123
16384,64,2,--WriteBack,--NoWriteAllocate,--LRU,274303,762,196758,4850,2701063
16384,64,2,--WriteThrough,--WriteAllocate,--LRU,274303,368,196758,605,44914003
16384,64,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,762,196758,4850,44867583
16384,64,4,--WriteBack,--WriteAllocate,--LRU,274303,290,196758,595,1713483
16384,64,4,--WriteBack,--NoWriteAllocate,--LRU,274303,673,196758,4814,2665423
16384,64,4,--WriteThrough,--WriteAllocate,--LRU,274303,290,196758,595,44894643
16384,64,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,673,196758,4814,44848003
16384,64,8,--WriteBack,--WriteAllocate,--LRU,274303,283,196758,596,1712383
16384,64,8,--WriteBack,--NoWriteAllocate,--LRU,274303,666,196758,4808,2663223
16384,64,8,--WriteThrough,--WriteAllocate,--LRU,274303,283,196758,596,44893323
16384,64,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,666,196758,4808,44846463
16384,64,16,--WriteBack,--WriteAllocate,--LRU,274303,278,196758,593,1709523
16384,64,16,--WriteBack,--NoWriteAllocate,--LRU,274303,663,196758,4805,2662123
16384,64,16,--WriteThrough,--WriteAllocate,--LRU,274303,278,196758,593,44891563
16384,64,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,663,196758,4805,44845803
16384,64,32,--WriteBack,--WriteAllocate,--LRU,274303,268,196758,592,1706003
16384,64,32,--WriteBack,--NoWriteAllocate,--LRU,274303,662,196758,4805,2661903
16384,64,32,--WriteThrough,--WriteAllocate,--LRU,274303,268,196758,592,44889143
16384,64,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,662,196758,4805,44845583
16384,128,1,--WriteBack,--WriteAllocate,--LRU,274303,1339,196758,572,2030723
16384,128,1,--WriteBack,--NoWriteAllocate,--LRU,274303,1554,196758,5251,3034583
16384,128,1,--WriteThrough,--WriteAllocate,--LRU,274303,1339,196758,572,45120363
16384,128,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,1554,196758,5251,45041823
16384,128,2,--WriteBack,--WriteAllocate,--LRU,274303,332,196758,319,1629223
16384,128,2,--WriteBack,--NoWriteAllocate,--LRU,274303,530,196758,4326,2524623
16384,128,2,--WriteThrough,--WriteAllocate,--LRU,274303,332,196758,319,44843163
16384,128,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,530,196758,4326,44816543
16384,128,4,--WriteBack,--WriteAllocate,--LRU,274303,217,196758,306,1591163
16384,128,4,--WriteBack,--NoWriteAllocate,--LRU,274303,414,196758,4280,2479523
16384,128,4,--WriteThrough,--WriteAllocate,--LRU,274303,217,196758,306,44815003
16384,128,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,414,196758,4280,44791023
16384,128,8,--WriteBack,--WriteAllocate,--LRU,274303,209,196758,303,1587643
16384,128,8,--WriteBack,--NoWriteAllocate,--LRU,274303,401,196758,4276,2473583
16384,128,8,--WriteThrough,--WriteAllocate,--LRU,274303,209,196758,303,44812583
16384,128,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,401,196758,4276,44788163
16384,128,16,--WriteBack,--WriteAllocate,--LRU,274303,206,196758,302,1585443
16384,128,16,--WriteBack,--NoWriteAllocate,--LRU,274303,395,196758,4276,2471603
16384,128,16,--WriteThrough,--WriteAllocate,--LRU,274303,206,196758,302,44811703
16384,128,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,395,196758,4276,44786843
16384,128,32,--WriteBack,--WriteAllocate,--LRU,274303,199,196758,302,1583683
16384,128,32,--WriteBack,--NoWriteAllocate,--LRU,274303,391,196758,4276,2469623
16384,128,32,--WriteThrough,--WriteAllocate,--LRU,274303,199,196758,302,44810163
16384,128,32,--WriteThrough,--NoWriteAllocate,--LRU,274303,391,196758,4276,44785963
16384,256,1,--WriteBack,--WriteAllocate,--LRU,274303,1662,196758,520,2097163
16384,256,1,--WriteBack,--NoWriteAllocate,--LRU,274303,1737,196758,5061,3037443
16384,256,1,--WriteThrough,--WriteAllocate,--LRU,274303,1662,196758,520,45179983
16384,256,1,--WriteThrough,--NoWriteAllocate,--LRU,274303,1737,196758,5061,45082083
16384,256,2,--WriteBack,--WriteAllocate,--LRU,274303,371,196758,186,1592483
16384,256,2,--WriteBack,--NoWriteAllocate,--LRU,274303,483,196758,3813,2396803
16384,256,2,--WriteThrough,--WriteAllocate,--LRU,274303,371,196758,186,44822483
16384,256,2,--WriteThrough,--NoWriteAllocate,--LRU,274303,483,196758,3813,44806203
16384,256,4,--WriteBack,--WriteAllocate,--LRU,274303,169,196758,159,1523623
16384,256,4,--WriteBack,--NoWriteAllocate,--LRU,274303,278,196758,3736,2320903
16384,256,4,--WriteThrough,--WriteAllocate,--LRU,274303,169,196758,159,44772103
16384,256,4,--WriteThrough,--NoWriteAllocate,--LRU,274303,278,196758,3736,44761103
16384,256,8,--WriteBack,--WriteAllocate,--LRU,274303,159,196758,160,1519663
16384,256,8,--WriteBack,--NoWriteAllocate,--LRU,274303,265,196758,3745,2317603
16384,256,8,--WriteThrough,--WriteAllocate,--LRU,274303,159,196758,160,44770123
16384,256,8,--WriteThrough,--NoWriteAllocate,--LRU,274303,265,196758,3745,44758243
16384,256,16,--WriteBack,--WriteAllocate,--LRU,274303,151,196758,160,1517683
16384,256,16,--WriteBack,--NoWriteAllocate,--LRU,274303,261,196758,3745,2316723
16384,256,16,--WriteThrough,--WriteAllocate,--LRU,274303,151,196758,160,44768363
16384,256,16,--WriteThrough,--NoWriteAllocate,--LRU,274303,261,196758,3745,44757363
16384,256,32,--WriteBack,--WriteAllocate,--LRU,274303,160,196758,160,1519883
16384,256,32,--WriteBack,--NoWriteAllocate,--LRU,274303,260,196758,3745,2315623
16384,256,32,--WriteThrough,--WriteAllocate,--LRU,274303,160,196758,160,44770343
